Sample	Genus	Gene	Contribution
BB204	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.1.228: tRNA (guanine(37)-N(1))-methyltransferase	101.86858330224376
BB207	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.1.228: tRNA (guanine(37)-N(1))-methyltransferase	32.049157518835074
BB208	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.1.228: tRNA (guanine(37)-N(1))-methyltransferase	8.7914873890001
BB209	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.1.228: tRNA (guanine(37)-N(1))-methyltransferase	62.46052766615048
BB190	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.27: Undecaprenyl-diphosphate phosphatase	52.67110910026428
BB191	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.27: Undecaprenyl-diphosphate phosphatase	66.72839851383489
BB192	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.27: Undecaprenyl-diphosphate phosphatase	92.71731514507186
BB195	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.27: Undecaprenyl-diphosphate phosphatase	42.75450243716438
BB197	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.27: Undecaprenyl-diphosphate phosphatase	40.90757133082965
BB198	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.27: Undecaprenyl-diphosphate phosphatase	13.90232444889192
BB200	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.27: Undecaprenyl-diphosphate phosphatase	100.68218557076858
BB203	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.27: Undecaprenyl-diphosphate phosphatase	23.9451350901611
BB204	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.27: Undecaprenyl-diphosphate phosphatase	21.16536881344725
BB207	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.27: Undecaprenyl-diphosphate phosphatase	12.95967984071007
BB208	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.27: Undecaprenyl-diphosphate phosphatase	23.3838269737234
BB209	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.27: Undecaprenyl-diphosphate phosphatase	17.7461569542031
BB190	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:3.4.25.2: HslU--HslV peptidase	41.62777883771986
BB191	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:3.4.25.2: HslU--HslV peptidase	134.1204079166062
BB192	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:3.4.25.2: HslU--HslV peptidase	70.90113738708334
BB195	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:3.4.25.2: HslU--HslV peptidase	15.845163621667508
BB197	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:3.4.25.2: HslU--HslV peptidase	0.0
BB198	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:3.4.25.2: HslU--HslV peptidase	20.32094285120204
BB200	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:3.4.25.2: HslU--HslV peptidase	62.58492876935696
BB203	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:3.4.25.2: HslU--HslV peptidase	49.54992258666111
BB204	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:3.4.25.2: HslU--HslV peptidase	35.15971944574707
BB207	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:3.4.25.2: HslU--HslV peptidase	28.668117792595968
BB208	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:3.4.25.2: HslU--HslV peptidase	17.32684623487575
BB209	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:3.4.25.2: HslU--HslV peptidase	33.05067213109381
BB190	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.2.10: Aminomethyltransferase	62.246784354719125
BB191	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.2.10: Aminomethyltransferase	82.6972190032995
BB192	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.2.10: Aminomethyltransferase	35.53756804784107
BB195	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.2.10: Aminomethyltransferase	7.8963625660102545
BB197	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.2.10: Aminomethyltransferase	29.62726110683328
BB198	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.2.10: Aminomethyltransferase	19.89222986229659
BB200	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.2.10: Aminomethyltransferase	37.47092591970951
BB203	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.2.10: Aminomethyltransferase	39.635792017466834
BB204	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.2.10: Aminomethyltransferase	75.00710353384996
BB207	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.2.10: Aminomethyltransferase	58.93398853502832
BB208	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.2.10: Aminomethyltransferase	11.894379695788777
BB209	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.2.10: Aminomethyltransferase	47.88163207713786
BB190	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	13.457473692427094
BB191	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	32.47161001355584
BB192	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	45.64400719595988
BB195	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	47.56897145003576
BB197	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	6.842918576373902
BB198	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	50.2552763436612
BB200	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	37.74681200303712
BB203	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	58.93394632452686
BB204	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	34.491543564099494
BB207	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	33.57467563874265
BB208	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	69.96571156787144
BB209	p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	77.75688015454672
BB190	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.27: Glucose-1-phosphate adenylyltransferase	30.423875512954744
BB191	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.27: Glucose-1-phosphate adenylyltransferase	0.0
BB192	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.27: Glucose-1-phosphate adenylyltransferase	97.37835042709122
BB195	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.27: Glucose-1-phosphate adenylyltransferase	53.78180951018288
BB197	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.27: Glucose-1-phosphate adenylyltransferase	67.07730274361943
BB198	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.27: Glucose-1-phosphate adenylyltransferase	8.568141406426037
BB200	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.27: Glucose-1-phosphate adenylyltransferase	33.27001160214246
BB203	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.27: Glucose-1-phosphate adenylyltransferase	80.31751472339138
BB204	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.27: Glucose-1-phosphate adenylyltransferase	65.40258581408925
BB207	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.27: Glucose-1-phosphate adenylyltransferase	28.198146388185183
BB208	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.27: Glucose-1-phosphate adenylyltransferase	20.469046242933256
BB209	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.27: Glucose-1-phosphate adenylyltransferase	23.35070298419133
BB190	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.1.1.7: Diaminopimelate epimerase	25.89215966784
BB191	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.1.1.7: Diaminopimelate epimerase	84.61966519205278
BB192	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.1.1.7: Diaminopimelate epimerase	14.88341078071944
BB195	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.1.1.7: Diaminopimelate epimerase	31.81858936568568
BB197	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.1.1.7: Diaminopimelate epimerase	23.521566522229985
BB198	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.1.1.7: Diaminopimelate epimerase	25.868001185029
BB200	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.1.1.7: Diaminopimelate epimerase	64.40213146424014
BB203	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.1.1.7: Diaminopimelate epimerase	50.86934328262989
BB204	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.1.1.7: Diaminopimelate epimerase	52.81153169869329
BB207	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.1.1.7: Diaminopimelate epimerase	49.58500726426362
BB208	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.1.1.7: Diaminopimelate epimerase	30.03813186382792
BB209	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.1.1.7: Diaminopimelate epimerase	52.77599579249407
BB190	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.10: Orotate phosphoribosyltransferase	13.059317311786396
BB191	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.10: Orotate phosphoribosyltransferase	0.0
BB192	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.10: Orotate phosphoribosyltransferase	85.23555073758857
BB195	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.10: Orotate phosphoribosyltransferase	45.13274064368408
BB197	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.10: Orotate phosphoribosyltransferase	34.946025750753535
BB198	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.10: Orotate phosphoribosyltransferase	18.958166147082792
BB200	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.10: Orotate phosphoribosyltransferase	47.75911586867096
BB203	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.10: Orotate phosphoribosyltransferase	88.25433582798019
BB204	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.10: Orotate phosphoribosyltransferase	0.0
BB207	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.10: Orotate phosphoribosyltransferase	73.51384609771814
BB208	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.10: Orotate phosphoribosyltransferase	11.18790938635802
BB209	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.10: Orotate phosphoribosyltransferase	88.5579105252424
BB190	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.15.1.1: Superoxide dismutase	48.31189599053754
BB191	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.15.1.1: Superoxide dismutase	28.821427997003045
BB192	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.15.1.1: Superoxide dismutase	161.07944186512
BB195	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.15.1.1: Superoxide dismutase	29.9484448139252
BB197	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.15.1.1: Superoxide dismutase	21.69995264681903
BB198	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.15.1.1: Superoxide dismutase	0.0
BB200	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.15.1.1: Superoxide dismutase	71.24766779843542
BB203	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.15.1.1: Superoxide dismutase	80.44574035944541
BB204	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.15.1.1: Superoxide dismutase	30.695159910508803
BB207	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.15.1.1: Superoxide dismutase	9.97803582071116
BB208	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.15.1.1: Superoxide dismutase	11.954650768715366
BB209	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.15.1.1: Superoxide dismutase	12.263302683808094
BB190	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:7.3.2.1	64.95573804140169
BB191	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:7.3.2.1	70.0671201344307
BB192	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:7.3.2.1	30.86179574018645
BB195	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:7.3.2.1	10.9617958133052
BB197	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:7.3.2.1	49.175803961916245
BB198	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:7.3.2.1	13.431011032618605
BB200	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:7.3.2.1	90.6166616949308
BB203	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:7.3.2.1	54.57219461818984
BB204	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:7.3.2.1	36.80190143657829
BB207	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:7.3.2.1	26.90594387480728
BB208	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:7.3.2.1	48.89199676653758
BB209	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:7.3.2.1	9.06658879554882
BB190	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:5.2.1.8: Peptidylprolyl isomerase	51.474777193785776
BB191	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:5.2.1.8: Peptidylprolyl isomerase	0.0
BB192	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:5.2.1.8: Peptidylprolyl isomerase	66.88891050280706
BB195	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:5.2.1.8: Peptidylprolyl isomerase	42.61950971277191
BB197	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:5.2.1.8: Peptidylprolyl isomerase	81.3196644603191
BB198	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:5.2.1.8: Peptidylprolyl isomerase	29.013775645511306
BB200	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:5.2.1.8: Peptidylprolyl isomerase	0.0
BB203	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:5.2.1.8: Peptidylprolyl isomerase	14.94770558057662
BB204	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:5.2.1.8: Peptidylprolyl isomerase	77.22407450006058
BB207	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:5.2.1.8: Peptidylprolyl isomerase	52.93796683799177
BB208	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:5.2.1.8: Peptidylprolyl isomerase	64.99709384579621
BB209	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:5.2.1.8: Peptidylprolyl isomerase	24.64329715148012
BB190	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.78: 6,7-dimethyl-8-ribityllumazine synthase	46.69092728355067
BB191	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.78: 6,7-dimethyl-8-ribityllumazine synthase	38.3720199629298
BB192	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.78: 6,7-dimethyl-8-ribityllumazine synthase	0.0
BB195	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.78: 6,7-dimethyl-8-ribityllumazine synthase	52.46770696322406
BB197	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.78: 6,7-dimethyl-8-ribityllumazine synthase	81.68749470199121
BB198	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.78: 6,7-dimethyl-8-ribityllumazine synthase	23.403345787950368
BB200	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.78: 6,7-dimethyl-8-ribityllumazine synthase	55.584136795175326
BB203	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.78: 6,7-dimethyl-8-ribityllumazine synthase	25.95658106902824
BB204	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.78: 6,7-dimethyl-8-ribityllumazine synthase	77.88627790134012
BB207	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.78: 6,7-dimethyl-8-ribityllumazine synthase	32.8349081732243
BB208	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.78: 6,7-dimethyl-8-ribityllumazine synthase	26.95493785245
BB209	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.78: 6,7-dimethyl-8-ribityllumazine synthase	43.96033419796384
BB190	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:1.1.1.267: 1-deoxy-D-xylulose-5-phosphate reductoisomerase	25.564988297727368
BB191	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:1.1.1.267: 1-deoxy-D-xylulose-5-phosphate reductoisomerase	30.735023816250308
BB192	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:1.1.1.267: 1-deoxy-D-xylulose-5-phosphate reductoisomerase	42.025219050824006
BB195	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:1.1.1.267: 1-deoxy-D-xylulose-5-phosphate reductoisomerase	7.181752449170559
BB197	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:1.1.1.267: 1-deoxy-D-xylulose-5-phosphate reductoisomerase	71.71521818803878
BB198	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:1.1.1.267: 1-deoxy-D-xylulose-5-phosphate reductoisomerase	66.34306346927418
BB200	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:1.1.1.267: 1-deoxy-D-xylulose-5-phosphate reductoisomerase	47.5328964181844
BB203	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:1.1.1.267: 1-deoxy-D-xylulose-5-phosphate reductoisomerase	54.62171344549015
BB204	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:1.1.1.267: 1-deoxy-D-xylulose-5-phosphate reductoisomerase	0.0
BB207	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:1.1.1.267: 1-deoxy-D-xylulose-5-phosphate reductoisomerase	83.86070950541183
BB208	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:1.1.1.267: 1-deoxy-D-xylulose-5-phosphate reductoisomerase	32.299949898386494
BB209	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:1.1.1.267: 1-deoxy-D-xylulose-5-phosphate reductoisomerase	43.08447193321049
BB190	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.7.4.22: UMP kinase	41.80233331757656
BB191	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.7.4.22: UMP kinase	52.948520206088254
BB192	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.7.4.22: UMP kinase	52.67749055952381
BB195	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.7.4.22: UMP kinase	12.035397504982424
BB197	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.7.4.22: UMP kinase	65.76485968138465
BB198	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.7.4.22: UMP kinase	60.94930999017325
BB200	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.7.4.22: UMP kinase	21.94055172055385
BB203	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.7.4.22: UMP kinase	62.49008958802168
BB204	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.7.4.22: UMP kinase	12.954358635735494
BB207	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.7.4.22: UMP kinase	64.1799592820816
BB208	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.7.4.22: UMP kinase	35.8959769512837
BB209	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.7.4.22: UMP kinase	20.2455566519557
BB190	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.56: tRNA nucleotidyltransferase	53.86456570522162
BB191	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.56: tRNA nucleotidyltransferase	0.0
BB192	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.56: tRNA nucleotidyltransferase	85.0764365610395
BB195	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.56: tRNA nucleotidyltransferase	0.0
BB197	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.56: tRNA nucleotidyltransferase	37.90389892839476
BB198	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.56: tRNA nucleotidyltransferase	32.46465463523814
BB200	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.56: tRNA nucleotidyltransferase	38.09637605711197
BB203	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.56: tRNA nucleotidyltransferase	81.40245372640791
BB204	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.56: tRNA nucleotidyltransferase	53.64693300140126
BB207	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.56: tRNA nucleotidyltransferase	60.80812906866884
BB208	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.56: tRNA nucleotidyltransferase	18.628627525877967
BB209	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.7.7.56: tRNA nucleotidyltransferase	41.550353052929125
BB190	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:4.2.1.8: Mannonate dehydratase	18.7169717197538
